course_id,room_id,day,session,assigned
163,8,1,13,0.0
163,8,1,14,0.0
163,8,4,12,0.0
163,8,4,13,0.0
163,8,4,14,0.0
163,9,1,12,0.0
163,9,1,13,0.0
163,9,1,14,0.0
163,9,4,12,0.0
163,9,4,13,0.0
163,9,4,14,0.0
163,10,1,12,0.0
163,10,1,13,0.0
163,10,1,14,0.0
163,10,4,12,0.0
163,10,4,13,0.0
163,10,4,14,0.0
163,11,1,12,0.0
163,11,1,13,0.0
163,11,1,14,0.0
163,11,4,12,0.0
163,11,4,13,0.0
163,11,4,14,0.0
163,20,1,12,0.0
163,20,1,13,0.0
163,20,1,14,0.0
163,20,4,12,0.0
163,20,4,13,0.0
163,20,4,14,0.0
163,23,1,12,0.0
163,23,1,13,0.0
163,23,1,14,0.0
163,23,4,12,0.0
163,23,4,13,0.0
163,23,4,14,0.0
163,25,1,12,0.0
163,25,1,13,0.0
163,25,1,14,0.0
163,25,4,12,0.0
163,25,4,13,0.0
163,25,4,14,0.0
163,26,1,12,0.0
163,26,1,13,0.0
163,26,1,14,0.0
163,26,4,12,0.0
163,26,4,13,0.0
163,26,4,14,0.0
163,27,1,12,0.0
163,27,1,13,0.0
163,27,1,14,0.0
163,27,4,12,0.0
163,27,4,13,0.0
163,27,4,14,0.0
163,28,1,12,0.0
163,28,1,13,0.0
163,28,1,14,0.0
163,28,4,12,0.0
163,28,4,13,0.0
163,28,4,14,0.0
163,34,1,12,0.0
163,34,1,13,0.0
163,34,1,14,0.0
163,34,4,12,0.0
163,34,4,13,0.0
163,34,4,14,0.0
163,42,1,12,0.0
163,42,1,13,0.0
163,42,1,14,0.0
163,42,4,12,0.0
163,42,4,13,0.0
163,42,4,14,0.0
163,43,1,12,1.0
163,43,1,13,1.0
163,43,1,14,1.0
163,43,4,12,1.0
163,43,4,13,1.0
163,43,4,14,1.0
163,44,1,12,0.0
163,44,1,13,0.0
163,44,1,14,0.0
163,44,4,12,0.0
163,44,4,13,0.0
163,44,4,14,0.0
163,48,1,12,0.0
163,48,1,13,0.0
163,48,1,14,0.0
163,48,4,12,0.0
163,48,4,13,0.0
163,48,4,14,0.0
164,0,0,2,0.0
164,0,0,3,0.0
164,0,2,2,0.0
164,0,2,3,0.0
164,0,5,2,0.0
164,0,5,3,0.0
164,1,0,2,0.0
164,1,0,3,0.0
164,1,2,2,0.0
164,1,2,3,0.0
164,1,5,2,0.0
164,1,5,3,0.0
164,2,0,2,0.0
164,2,0,3,0.0
164,2,2,2,0.0
164,2,2,3,0.0
164,2,5,2,0.0
164,2,5,3,0.0
164,3,0,2,0.0
164,3,0,3,0.0
164,3,2,2,0.0
164,3,2,3,0.0
164,3,5,2,0.0
164,3,5,3,0.0
164,4,0,2,0.0
164,4,0,3,0.0
164,4,2,2,0.0
164,4,2,3,0.0
164,4,5,2,0.0
164,4,5,3,0.0
164,6,0,2,0.0
164,6,0,3,0.0
164,6,2,2,0.0
164,6,2,3,0.0
164,6,5,2,0.0
164,6,5,3,0.0
164,7,0,2,0.0
164,7,0,3,0.0
164,7,2,2,0.0
164,7,2,3,0.0
164,7,5,2,0.0
164,7,5,3,0.0
164,8,0,2,0.0
164,8,0,3,0.0
164,8,2,2,0.0
164,8,2,3,0.0
164,8,5,2,0.0
164,8,5,3,0.0
164,9,0,2,0.0
164,9,0,3,0.0
164,9,2,2,0.0
164,9,2,3,0.0
164,9,5,2,0.0
164,9,5,3,0.0
164,10,0,2,0.0
164,10,0,3,0.0
164,10,2,2,0.0
164,10,2,3,0.0
164,10,5,2,0.0
164,10,5,3,0.0
164,11,0,2,0.0
164,11,0,3,0.0
164,11,2,2,0.0
164,11,2,3,0.0
164,11,5,2,0.0
164,11,5,3,0.0
164,20,0,2,0.0
164,20,0,3,0.0
164,20,2,2,0.0
164,20,2,3,0.0
164,20,5,2,0.0
164,20,5,3,0.0
164,23,0,2,1.0
164,23,0,3,1.0
164,23,2,2,1.0
164,23,2,3,1.0
164,23,5,2,1.0
164,23,5,3,1.0
164,25,0,2,0.0
164,25,0,3,0.0
164,25,2,2,0.0
164,25,2,3,0.0
164,25,5,2,0.0
164,25,5,3,0.0
164,26,0,2,0.0
164,26,0,3,0.0
164,26,2,2,0.0
164,26,2,3,0.0
164,26,5,2,0.0
164,26,5,3,0.0
164,27,0,2,0.0
164,27,0,3,0.0
164,27,2,2,0.0
164,27,2,3,0.0
164,27,5,2,0.0
164,27,5,3,0.0
164,28,0,2,0.0
164,28,0,3,0.0
164,28,2,2,0.0
164,28,2,3,0.0
164,28,5,2,0.0
164,28,5,3,0.0
164,42,0,2,0.0
164,42,0,3,0.0
164,42,2,2,0.0
164,42,2,3,0.0
164,42,5,2,0.0
164,42,5,3,0.0
164,43,0,2,0.0
164,43,0,3,0.0
164,43,2,2,0.0
164,43,2,3,0.0
164,43,5,2,0.0
164,43,5,3,0.0
164,44,0,2,0.0
164,44,0,3,0.0
164,44,2,2,0.0
164,44,2,3,0.0
164,44,5,2,0.0
164,44,5,3,0.0
164,48,0,2,0.0
164,48,0,3,0.0
164,48,2,2,0.0
164,48,2,3,0.0
164,48,5,2,0.0
164,48,5,3,0.0
165,0,1,12,0.0
165,0,1,13,0.0
165,0,1,14,0.0
165,0,4,12,0.0
165,0,4,13,0.0
165,0,4,14,0.0
165,1,1,12,0.0
165,1,1,13,0.0
165,1,1,14,0.0
165,1,4,12,0.0
165,1,4,13,0.0
165,1,4,14,0.0
165,2,1,12,0.0
165,2,1,13,0.0
165,2,1,14,0.0
165,2,4,12,0.0
165,2,4,13,0.0
165,2,4,14,0.0
165,3,1,12,0.0
165,3,1,13,0.0
165,3,1,14,0.0
165,3,4,12,0.0
165,3,4,13,0.0
165,3,4,14,0.0
165,4,1,12,0.0
165,4,1,13,0.0
165,4,1,14,0.0
165,4,4,12,0.0
165,4,4,13,0.0
165,4,4,14,0.0
165,5,1,12,0.0
165,5,1,13,0.0
165,5,1,14,0.0
165,5,4,12,0.0
165,5,4,13,0.0
165,5,4,14,0.0
165,6,1,12,0.0
165,6,1,13,0.0
165,6,1,14,0.0
165,6,4,12,0.0
165,6,4,13,0.0
165,6,4,14,0.0
165,7,1,12,0.0
165,7,1,13,0.0
165,7,1,14,0.0
165,7,4,12,0.0
165,7,4,13,0.0
165,7,4,14,0.0
165,8,1,12,0.0
165,8,1,13,0.0
165,8,1,14,0.0
165,8,4,12,0.0
165,8,4,13,0.0
165,8,4,14,0.0
165,9,1,12,0.0
165,9,1,13,0.0
165,9,1,14,0.0
165,9,4,12,0.0
165,9,4,13,0.0
165,9,4,14,0.0
165,10,1,12,0.0
165,10,1,13,0.0
165,10,1,14,0.0
165,10,4,12,0.0
165,10,4,13,0.0
165,10,4,14,0.0
165,11,1,12,0.0
165,11,1,13,0.0
165,11,1,14,0.0
165,11,4,12,0.0
165,11,4,13,0.0
165,11,4,14,0.0
165,12,1,12,0.0
165,12,1,13,0.0
165,12,1,14,0.0
165,12,4,12,0.0
165,12,4,13,0.0
165,12,4,14,0.0
165,13,1,12,0.0
165,13,1,13,0.0
165,13,1,14,0.0
165,13,4,12,0.0
165,13,4,13,0.0
165,13,4,14,0.0
165,14,1,12,0.0
165,14,1,13,0.0
165,14,1,14,0.0
165,14,4,12,0.0
165,14,4,13,0.0
165,14,4,14,0.0
165,15,1,12,0.0
165,15,1,13,0.0
165,15,1,14,0.0
165,15,4,12,0.0
165,15,4,13,0.0
165,15,4,14,0.0
165,16,1,12,0.0
165,16,1,13,0.0
165,16,1,14,0.0
165,16,4,12,0.0
165,16,4,13,0.0
165,16,4,14,0.0
165,18,1,12,0.0
165,18,1,13,0.0
165,18,1,14,0.0
165,18,4,12,0.0
165,18,4,13,0.0
165,18,4,14,0.0
165,19,1,12,0.0
165,19,1,13,0.0
165,19,1,14,0.0
165,19,4,12,0.0
165,19,4,13,0.0
165,19,4,14,0.0
165,20,1,12,0.0
165,20,1,13,0.0
165,20,1,14,0.0
165,20,4,12,0.0
165,20,4,13,0.0
165,20,4,14,0.0
165,23,1,12,0.0
165,23,1,13,0.0
165,23,1,14,0.0
165,23,4,12,0.0
165,23,4,13,0.0
165,23,4,14,0.0
165,24,1,12,0.0
165,24,1,13,0.0
165,24,1,14,0.0
165,24,4,12,0.0
165,24,4,13,0.0
165,24,4,14,0.0
165,25,1,12,0.0
165,25,1,13,0.0
165,25,1,14,0.0
165,25,4,12,0.0
165,25,4,13,0.0
165,25,4,14,0.0
165,26,1,12,0.0
165,26,1,13,0.0
165,26,1,14,0.0
165,26,4,12,0.0
165,26,4,13,0.0
165,26,4,14,0.0
165,27,1,12,0.0
165,27,1,13,0.0
165,27,1,14,0.0
165,27,4,12,0.0
165,27,4,13,0.0
165,27,4,14,0.0
165,28,1,12,0.0
165,28,1,13,0.0
165,28,1,14,0.0
165,28,4,12,0.0
165,28,4,13,0.0
165,28,4,14,0.0
165,29,1,12,0.0
165,29,1,13,0.0
165,29,1,14,0.0
165,29,4,12,0.0
165,29,4,13,0.0
165,29,4,14,0.0
165,30,1,12,0.0
165,30,1,13,0.0
165,30,1,14,0.0
165,30,4,12,0.0
165,30,4,13,0.0
165,30,4,14,0.0
165,31,1,12,0.0
165,31,1,13,0.0
165,31,1,14,0.0
165,31,4,12,0.0
165,31,4,13,0.0
165,31,4,14,0.0
165,32,1,12,0.0
165,32,1,13,0.0
165,32,1,14,0.0
165,32,4,12,0.0
165,32,4,13,0.0
165,32,4,14,0.0
165,33,1,12,0.0
165,33,1,13,0.0
165,33,1,14,0.0
165,33,4,12,0.0
165,33,4,13,0.0
165,33,4,14,0.0
165,34,1,12,0.0
165,34,1,13,0.0
165,34,1,14,0.0
165,34,4,12,0.0
165,34,4,13,0.0
165,34,4,14,0.0
165,35,1,12,0.0
165,35,1,13,0.0
165,35,1,14,0.0
165,35,4,12,0.0
165,35,4,13,0.0
165,35,4,14,0.0
165,36,1,12,0.0
165,36,1,13,0.0
165,36,1,14,0.0
165,36,4,12,0.0
165,36,4,13,0.0
165,36,4,14,0.0
165,37,1,12,0.0
165,37,1,13,0.0
165,37,1,14,0.0
165,37,4,12,0.0
165,37,4,13,0.0
165,37,4,14,0.0
165,38,1,12,0.0
165,38,1,13,0.0
165,38,1,14,0.0
165,38,4,12,0.0
165,38,4,13,0.0
165,38,4,14,0.0
165,39,1,12,0.0
165,39,1,13,0.0
165,39,1,14,0.0
165,39,4,12,0.0
165,39,4,13,0.0
165,39,4,14,0.0
165,40,1,12,0.0
165,40,1,13,0.0
165,40,1,14,0.0
165,40,4,12,0.0
165,40,4,13,0.0
165,40,4,14,0.0
165,41,1,12,0.0
165,41,1,13,0.0
165,41,1,14,0.0
165,41,4,12,0.0
165,41,4,13,0.0
165,41,4,14,0.0
165,42,1,12,0.0
165,42,1,13,0.0
165,42,1,14,0.0
165,42,4,12,0.0
165,42,4,13,0.0
165,42,4,14,0.0
165,43,1,12,0.0
165,43,1,13,0.0
165,43,1,14,0.0
165,43,4,12,0.0
165,43,4,13,0.0
165,43,4,14,0.0
165,44,1,12,1.0
165,44,1,13,1.0
165,44,1,14,1.0
165,44,4,12,1.0
165,44,4,13,1.0
165,44,4,14,1.0
165,45,1,12,0.0
165,45,1,13,0.0
165,45,1,14,0.0
165,45,4,12,0.0
165,45,4,13,0.0
165,45,4,14,0.0
165,48,1,12,0.0
165,48,1,13,0.0
165,48,1,14,0.0
165,48,4,12,0.0
165,48,4,13,0.0
165,48,4,14,0.0
165,49,1,12,0.0
165,49,1,13,0.0
165,49,1,14,0.0
165,49,4,12,0.0
165,49,4,13,0.0
165,49,4,14,0.0
165,50,1,12,0.0
165,50,1,13,0.0
165,50,1,14,0.0
165,50,4,12,0.0
165,50,4,13,0.0
165,50,4,14,0.0
166,0,0,10,0.0
166,0,0,11,0.0
166,0,2,10,0.0
166,0,2,11,0.0
166,0,5,10,0.0
166,0,5,11,0.0
166,1,0,10,0.0
166,1,0,11,0.0
166,1,2,10,0.0
166,1,2,11,0.0
166,1,5,10,0.0
166,1,5,11,0.0
166,2,0,10,0.0
166,2,0,11,0.0
166,2,2,10,0.0
166,2,2,11,0.0
166,2,5,10,0.0
166,2,5,11,0.0
166,3,0,10,1.0
166,3,0,11,1.0
166,3,2,10,1.0
166,3,2,11,1.0
166,3,5,10,1.0
166,3,5,11,1.0
166,4,0,10,0.0
166,4,0,11,0.0
166,4,2,10,0.0
166,4,2,11,0.0
166,4,5,10,0.0
166,4,5,11,0.0
166,5,0,10,0.0
166,5,0,11,0.0
166,5,2,10,0.0
166,5,2,11,0.0
166,5,5,10,0.0
166,5,5,11,0.0
166,6,0,10,0.0
166,6,0,11,0.0
166,6,2,10,0.0
166,6,2,11,0.0
166,6,5,10,0.0
166,6,5,11,0.0
166,7,0,10,0.0
166,7,0,11,0.0
166,7,2,10,0.0
166,7,2,11,0.0
166,7,5,10,0.0
166,7,5,11,0.0
166,8,0,10,0.0
166,8,0,11,0.0
166,8,2,10,0.0
166,8,2,11,0.0
166,8,5,10,0.0
166,8,5,11,0.0
166,9,0,10,0.0
166,9,0,11,0.0
166,9,2,10,0.0
166,9,2,11,0.0
166,9,5,10,0.0
166,9,5,11,0.0
166,10,0,10,0.0
166,10,0,11,0.0
166,10,2,10,0.0
166,10,2,11,0.0
166,10,5,10,0.0
166,10,5,11,0.0
166,11,0,10,0.0
166,11,0,11,0.0
166,11,2,10,0.0
166,11,2,11,0.0
166,11,5,10,0.0
166,11,5,11,0.0
166,20,0,10,0.0
166,20,0,11,0.0
166,20,2,10,0.0
166,20,2,11,0.0
166,20,5,10,0.0
166,20,5,11,0.0
166,23,0,10,0.0
166,23,0,11,0.0
166,23,2,10,0.0
166,23,2,11,0.0
166,23,5,10,0.0
166,23,5,11,0.0
166,25,0,10,0.0
166,25,0,11,0.0
166,25,2,10,0.0
166,25,2,11,0.0
166,25,5,10,0.0
166,25,5,11,0.0
166,26,0,10,0.0
166,26,0,11,0.0
166,26,2,10,0.0
166,26,2,11,0.0
166,26,5,10,0.0
166,26,5,11,0.0
166,27,0,10,0.0
166,27,0,11,0.0
166,27,2,10,0.0
166,27,2,11,0.0
166,27,5,10,0.0
166,27,5,11,0.0
166,28,0,10,0.0
166,28,0,11,0.0
166,28,2,10,0.0
166,28,2,11,0.0
166,28,5,10,0.0
166,28,5,11,0.0
166,29,0,10,0.0
166,29,0,11,0.0
166,29,2,10,0.0
166,29,2,11,0.0
166,29,5,10,0.0
166,29,5,11,0.0
166,30,0,10,0.0
166,30,0,11,0.0
166,30,2,10,0.0
166,30,2,11,0.0
166,30,5,10,0.0
166,30,5,11,0.0
166,31,0,10,0.0
166,31,0,11,0.0
166,31,2,10,0.0
166,31,2,11,0.0
166,31,5,10,0.0
166,31,5,11,0.0
166,32,0,10,0.0
166,32,0,11,0.0
166,32,2,10,0.0
166,32,2,11,0.0
166,32,5,10,0.0
166,32,5,11,0.0
166,34,0,10,0.0
166,34,0,11,0.0
166,34,2,10,0.0
166,34,2,11,0.0
166,34,5,10,0.0
166,34,5,11,0.0
166,35,0,10,0.0
166,35,0,11,0.0
166,35,2,10,0.0
166,35,2,11,0.0
166,35,5,10,0.0
166,35,5,11,0.0
166,40,0,10,0.0
166,40,0,11,0.0
166,40,2,10,0.0
166,40,2,11,0.0
166,40,5,10,0.0
166,40,5,11,0.0
166,41,0,10,0.0
166,41,0,11,0.0
166,41,2,10,0.0
166,41,2,11,0.0
166,41,5,10,0.0
166,41,5,11,0.0
166,42,0,10,0.0
166,42,0,11,0.0
166,42,2,10,0.0
166,42,2,11,0.0
166,42,5,10,0.0
166,42,5,11,0.0
166,43,0,10,0.0
166,43,0,11,0.0
166,43,2,10,0.0
166,43,2,11,0.0
166,43,5,10,0.0
166,43,5,11,0.0
166,44,0,10,0.0
166,44,0,11,0.0
166,44,2,10,0.0
166,44,2,11,0.0
166,44,5,10,0.0
166,44,5,11,0.0
166,45,0,10,0.0
166,45,0,11,0.0
166,45,2,10,0.0
166,45,2,11,0.0
166,45,5,10,0.0
166,45,5,11,0.0
166,48,0,10,0.0
166,48,0,11,0.0
166,48,2,10,0.0
166,48,2,11,0.0
166,48,5,10,0.0
166,48,5,11,0.0
166,49,0,10,0.0
166,49,0,11,0.0
166,49,2,10,0.0
166,49,2,11,0.0
166,49,5,10,0.0
166,49,5,11,0.0
166,50,0,10,0.0
166,50,0,11,0.0
166,50,2,10,0.0
166,50,2,11,0.0
166,50,5,10,0.0
166,50,5,11,0.0
167,0,0,14,0.0
167,0,0,15,0.0
167,0,2,14,0.0
167,0,2,15,0.0
167,0,5,14,0.0
167,0,5,15,0.0
167,1,0,14,0.0
167,1,0,15,0.0
167,1,2,14,0.0
167,1,2,15,0.0
167,1,5,14,0.0
167,1,5,15,0.0
167,2,0,14,0.0
167,2,0,15,0.0
167,2,2,14,0.0
167,2,2,15,0.0
167,2,5,14,0.0
167,2,5,15,0.0
167,3,0,14,0.0
167,3,0,15,0.0
167,3,2,14,0.0
167,3,2,15,0.0
167,3,5,14,0.0
167,3,5,15,0.0
167,4,0,14,0.0
167,4,0,15,0.0
167,4,2,14,0.0
167,4,2,15,0.0
167,4,5,14,0.0
167,4,5,15,0.0
167,5,0,14,0.0
167,5,0,15,0.0
167,5,2,14,0.0
167,5,2,15,0.0
167,5,5,14,0.0
167,5,5,15,0.0
167,6,0,14,0.0
167,6,0,15,0.0
167,6,2,14,0.0
167,6,2,15,0.0
167,6,5,14,0.0
167,6,5,15,0.0
167,7,0,14,0.0
167,7,0,15,0.0
167,7,2,14,0.0
167,7,2,15,0.0
167,7,5,14,0.0
167,7,5,15,0.0
167,8,0,14,0.0
167,8,0,15,0.0
167,8,2,14,0.0
167,8,2,15,0.0
167,8,5,14,0.0
167,8,5,15,0.0
167,9,0,14,1.0
167,9,0,15,1.0
167,9,2,14,1.0
167,9,2,15,1.0
167,9,5,14,1.0
167,9,5,15,1.0
167,10,0,14,0.0
167,10,0,15,0.0
167,10,2,14,0.0
167,10,2,15,0.0
167,10,5,14,0.0
167,10,5,15,0.0
167,11,0,14,0.0
167,11,0,15,0.0
167,11,2,14,0.0
167,11,2,15,0.0
167,11,5,14,0.0
167,11,5,15,0.0
167,12,0,14,0.0
167,12,0,15,0.0
167,12,2,14,0.0
167,12,2,15,0.0
167,12,5,14,0.0
167,12,5,15,0.0
167,13,0,14,0.0
167,13,0,15,0.0
167,13,2,14,0.0
167,13,2,15,0.0
167,13,5,14,0.0
167,13,5,15,0.0
167,14,0,14,0.0
167,14,0,15,0.0
167,14,2,14,0.0
167,14,2,15,0.0
167,14,5,14,0.0
167,14,5,15,0.0
167,15,0,14,0.0
167,15,0,15,0.0
167,15,2,14,0.0
167,15,2,15,0.0
167,15,5,14,0.0
167,15,5,15,0.0
167,16,0,14,0.0
167,16,0,15,0.0
167,16,2,14,0.0
167,16,2,15,0.0
167,16,5,14,0.0
167,16,5,15,0.0
167,19,0,14,0.0
167,19,0,15,0.0
167,19,2,14,0.0
167,19,2,15,0.0
167,19,5,14,0.0
167,19,5,15,0.0
167,20,0,14,0.0
167,20,0,15,0.0
167,20,2,14,0.0
167,20,2,15,0.0
167,20,5,14,0.0
167,20,5,15,0.0
167,23,0,14,0.0
167,23,0,15,0.0
167,23,2,14,0.0
167,23,2,15,0.0
167,23,5,14,0.0
167,23,5,15,0.0
167,24,0,14,0.0
167,24,0,15,0.0
167,24,2,14,0.0
167,24,2,15,0.0
167,24,5,14,0.0
167,24,5,15,0.0
167,25,0,14,0.0
167,25,0,15,0.0
167,25,2,14,0.0
167,25,2,15,0.0
167,25,5,14,0.0
167,25,5,15,0.0
167,26,0,14,0.0
167,26,0,15,0.0
167,26,2,14,0.0
167,26,2,15,0.0
167,26,5,14,0.0
167,26,5,15,0.0
167,27,0,14,0.0
167,27,0,15,0.0
167,27,2,14,0.0
167,27,2,15,0.0
167,27,5,14,0.0
167,27,5,15,0.0
167,28,0,14,0.0
167,28,0,15,0.0
167,28,2,14,0.0
167,28,2,15,0.0
167,28,5,14,0.0
167,28,5,15,0.0
167,29,0,14,0.0
167,29,0,15,0.0
167,29,2,14,0.0
167,29,2,15,0.0
167,29,5,14,0.0
167,29,5,15,0.0
167,30,0,14,0.0
167,30,0,15,0.0
167,30,2,14,0.0
167,30,2,15,0.0
167,30,5,14,0.0
167,30,5,15,0.0
167,31,0,14,0.0
167,31,0,15,0.0
167,31,2,14,0.0
167,31,2,15,0.0
167,31,5,14,0.0
167,31,5,15,0.0
167,32,0,14,0.0
167,32,0,15,0.0
167,32,2,14,0.0
167,32,2,15,0.0
167,32,5,14,0.0
167,32,5,15,0.0
167,33,0,14,0.0
167,33,0,15,0.0
167,33,2,14,0.0
167,33,2,15,0.0
167,33,5,14,0.0
167,33,5,15,0.0
167,34,0,14,0.0
167,34,0,15,0.0
167,34,2,14,0.0
167,34,2,15,0.0
167,34,5,14,0.0
167,34,5,15,0.0
167,35,0,14,0.0
167,35,0,15,0.0
167,35,2,14,0.0
167,35,2,15,0.0
167,35,5,14,0.0
167,35,5,15,0.0
167,36,0,14,0.0
167,36,0,15,0.0
167,36,2,14,0.0
167,36,2,15,0.0
167,36,5,14,0.0
167,36,5,15,0.0
167,37,0,14,0.0
167,37,0,15,0.0
167,37,2,14,0.0
167,37,2,15,0.0
167,37,5,14,0.0
167,37,5,15,0.0
167,38,0,14,0.0
167,38,0,15,0.0
167,38,2,14,0.0
167,38,2,15,0.0
167,38,5,14,0.0
167,38,5,15,0.0
167,39,0,14,0.0
167,39,0,15,0.0
167,39,2,14,0.0
167,39,2,15,0.0
167,39,5,14,0.0
167,39,5,15,0.0
167,40,0,14,0.0
167,40,0,15,0.0
167,40,2,14,0.0
167,40,2,15,0.0
167,40,5,14,0.0
167,40,5,15,0.0
167,41,0,14,0.0
167,41,0,15,0.0
167,41,2,14,0.0
167,41,2,15,0.0
167,41,5,14,0.0
167,41,5,15,0.0
167,42,0,14,0.0
167,42,0,15,0.0
167,42,2,14,0.0
167,42,2,15,0.0
167,42,5,14,0.0
167,42,5,15,0.0
167,43,0,14,0.0
167,43,0,15,0.0
167,43,2,14,0.0
167,43,2,15,0.0
167,43,5,14,0.0
167,43,5,15,0.0
167,44,0,14,0.0
167,44,0,15,0.0
167,44,2,14,0.0
167,44,2,15,0.0
167,44,5,14,0.0
167,44,5,15,0.0
167,45,0,14,0.0
167,45,0,15,0.0
167,45,2,14,0.0
167,45,2,15,0.0
167,45,5,14,0.0
167,45,5,15,0.0
167,48,0,14,0.0
167,48,0,15,0.0
167,48,2,14,0.0
167,48,2,15,0.0
167,48,5,14,0.0
167,48,5,15,0.0
167,49,0,14,0.0
167,49,0,15,0.0
167,49,2,14,0.0
167,49,2,15,0.0
167,49,5,14,0.0
167,49,5,15,0.0
167,50,0,14,0.0
167,50,0,15,0.0
167,50,2,14,0.0
167,50,2,15,0.0
167,50,5,14,0.0
167,50,5,15,0.0
168,0,0,16,0.0
168,0,0,17,0.0
168,0,2,16,0.0
168,0,2,17,0.0
168,0,5,16,0.0
168,0,5,17,0.0
168,1,0,16,0.0
168,1,0,17,0.0
168,1,2,16,0.0
168,1,2,17,0.0
168,1,5,16,0.0
168,1,5,17,0.0
168,2,0,16,0.0
168,2,0,17,0.0
168,2,2,16,0.0
168,2,2,17,0.0
168,2,5,16,0.0
168,2,5,17,0.0
168,3,0,16,0.0
168,3,0,17,0.0
168,3,2,16,0.0
168,3,2,17,0.0
168,3,5,16,0.0
168,3,5,17,0.0
168,4,0,16,0.0
168,4,0,17,0.0
168,4,2,16,0.0
168,4,2,17,0.0
168,4,5,16,0.0
168,4,5,17,0.0
168,5,0,16,0.0
168,5,0,17,0.0
168,5,2,16,0.0
168,5,2,17,0.0
168,5,5,16,0.0
168,5,5,17,0.0
168,6,0,16,0.0
168,6,0,17,0.0
168,6,2,16,0.0
168,6,2,17,0.0
168,6,5,16,0.0
168,6,5,17,0.0
168,7,0,16,0.0
168,7,0,17,0.0
168,7,2,16,0.0
168,7,2,17,0.0
168,7,5,16,0.0
168,7,5,17,0.0
168,8,0,16,0.0
168,8,0,17,0.0
168,8,2,16,0.0
168,8,2,17,0.0
168,8,5,16,0.0
168,8,5,17,0.0
168,9,0,16,0.0
168,9,0,17,0.0
168,9,2,16,0.0
168,9,2,17,0.0
168,9,5,16,0.0
168,9,5,17,0.0
168,10,0,16,0.0
168,10,0,17,0.0
168,10,2,16,0.0
168,10,2,17,0.0
168,10,5,16,0.0
168,10,5,17,0.0
168,11,0,16,0.0
168,11,0,17,0.0
168,11,2,16,0.0
168,11,2,17,0.0
168,11,5,16,0.0
168,11,5,17,0.0
168,12,0,16,0.0
168,12,0,17,0.0
168,12,2,16,0.0
168,12,2,17,0.0
168,12,5,16,0.0
168,12,5,17,0.0
168,13,0,16,0.0
168,13,0,17,0.0
168,13,2,16,0.0
168,13,2,17,0.0
168,13,5,16,0.0
168,13,5,17,0.0
168,14,0,16,0.0
168,14,0,17,0.0
168,14,2,16,0.0
168,14,2,17,0.0
168,14,5,16,0.0
168,14,5,17,0.0
168,15,0,16,0.0
168,15,0,17,0.0
168,15,2,16,0.0
168,15,2,17,0.0
168,15,5,16,0.0
168,15,5,17,0.0
168,16,0,16,0.0
168,16,0,17,0.0
168,16,2,16,0.0
168,16,2,17,0.0
168,16,5,16,0.0
168,16,5,17,0.0
168,19,0,16,0.0
168,19,0,17,0.0
168,19,2,16,0.0
168,19,2,17,0.0
168,19,5,16,0.0
168,19,5,17,0.0
168,20,0,16,0.0
168,20,0,17,0.0
168,20,2,16,0.0
168,20,2,17,0.0
168,20,5,16,0.0
168,20,5,17,0.0
168,23,0,16,0.0
168,23,0,17,0.0
168,23,2,16,0.0
168,23,2,17,0.0
168,23,5,16,0.0
168,23,5,17,0.0
168,24,0,16,0.0
168,24,0,17,0.0
168,24,2,16,0.0
168,24,2,17,0.0
168,24,5,16,0.0
168,24,5,17,0.0
168,25,0,16,0.0
168,25,0,17,0.0
168,25,2,16,0.0
168,25,2,17,0.0
168,25,5,16,0.0
168,25,5,17,0.0
168,26,0,16,0.0
168,26,0,17,0.0
168,26,2,16,0.0
168,26,2,17,0.0
168,26,5,16,0.0
168,26,5,17,0.0
168,27,0,16,0.0
168,27,0,17,0.0
168,27,2,16,0.0
168,27,2,17,0.0
168,27,5,16,0.0
168,27,5,17,0.0
168,28,0,16,0.0
168,28,0,17,0.0
168,28,2,16,0.0
168,28,2,17,0.0
168,28,5,16,0.0
168,28,5,17,0.0
168,29,0,16,0.0
168,29,0,17,0.0
168,29,2,16,0.0
168,29,2,17,0.0
168,29,5,16,0.0
168,29,5,17,0.0
168,30,0,16,0.0
168,30,0,17,0.0
168,30,2,16,0.0
168,30,2,17,0.0
168,30,5,16,0.0
168,30,5,17,0.0
168,31,0,16,0.0
168,31,0,17,0.0
168,31,2,16,0.0
168,31,2,17,0.0
168,31,5,16,0.0
168,31,5,17,0.0
168,32,0,16,0.0
168,32,0,17,0.0
168,32,2,16,0.0
168,32,2,17,0.0
168,32,5,16,0.0
168,32,5,17,0.0
168,33,0,16,0.0
168,33,0,17,0.0
168,33,2,16,0.0
168,33,2,17,0.0
168,33,5,16,0.0
168,33,5,17,0.0
168,34,0,16,0.0
168,34,0,17,0.0
168,34,2,16,0.0
168,34,2,17,0.0
168,34,5,16,0.0
168,34,5,17,0.0
168,35,0,16,1.0
168,35,0,17,1.0
168,35,2,16,1.0
168,35,2,17,1.0
168,35,5,16,1.0
168,35,5,17,1.0
168,36,0,16,0.0
168,36,0,17,0.0
168,36,2,16,0.0
168,36,2,17,0.0
168,36,5,16,0.0
168,36,5,17,0.0
168,37,0,16,0.0
168,37,0,17,0.0
168,37,2,16,0.0
168,37,2,17,0.0
168,37,5,16,0.0
168,37,5,17,0.0
168,38,0,16,0.0
168,38,0,17,0.0
